address,grant_id,amount_in_usdt,raw_amount_in_token,token,amount_in_token_minus_gas,created_on,modified_on
0x09cabec1ead1c0ba254b09efb3ee13841712be14,36,1,1,"""SAI""",1,2019-09-30T11:21:52.426-06:00,2021-11-26T10:58:30.716-07:00
0xcdd37ada79f589c15bd4f8fd2083dc88e34a2af2,519,2,2,"""SAI""",1.9,2019-09-30T11:20:15.735-06:00,2021-11-26T19:13:33.554-07:00
0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,48,1,1,"""SAI""",1,2019-09-30T11:20:06.619-06:00,2021-11-26T19:01:37.874-07:00
0x5b5ecfc8122ba166b21d6ea26268ef97e09b2e9f,200,1,1,"""SAI""",0.95,2019-09-30T11:18:27.463-06:00,2021-11-26T10:58:30.593-07:00
0x0cc1e57a418d5e0f97210f3efffadd01185fef71,48,5,5,"""SAI""",5,2019-09-30T11:17:45.186-06:00,2021-11-26T19:01:37.963-07:00
0x65bf64ff5f51272f729bdcd7acfb00677ced86cd,183,1,1,"""SAI""",1,2019-09-30T11:16:30.023-06:00,2021-11-26T11:50:52.991-07:00
0x09cabec1ead1c0ba254b09efb3ee13841712be14,39,1,1,"""SAI""",1,2019-09-30T11:15:55.974-06:00,2021-11-26T22:18:28.635-07:00
0xcdd37ada79f589c15bd4f8fd2083dc88e34a2af2,79,2,2,"""SAI""",2,2019-09-30T11:15:48.072-06:00,2021-11-26T13:29:01.566-07:00
0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,141,1,1,"""SAI""",0.9,2019-09-30T11:15:11.485-06:00,2021-11-26T19:01:38.634-07:00
0xcdd37ada79f589c15bd4f8fd2083dc88e34a2af2,122,5,5,"""SAI""",4.75,2019-09-30T11:14:15.034-06:00,2021-11-26T13:28:59.010-07:00
0x0cc1e57a418d5e0f97210f3efffadd01185fef71,80,5,5,"""SAI""",5,2019-09-30T11:14:14.304-06:00,2021-11-26T10:18:38.603-07:00
0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,303,1,1,"""SAI""",0.9,2019-09-30T11:14:00.786-06:00,2021-11-26T11:50:52.719-07:00
0xc0829421c1d260bd3cb3e0f06cfe2d52db2ce315,139,1,1,"""SAI""",1,2019-09-30T11:13:53.867-06:00,2021-11-26T20:35:59.820-07:00
0x09cabec1ead1c0ba254b09efb3ee13841712be14,519,1,1,"""SAI""",1,2019-09-30T11:13:20.418-06:00,2021-11-26T13:29:48.287-07:00
0xc0829421c1d260bd3cb3e0f06cfe2d52db2ce315,48,1,1,"""SAI""",1,2019-09-30T11:13:02.786-06:00,2021-11-26T10:18:38.916-07:00
0xc0829421c1d260bd3cb3e0f06cfe2d52db2ce315,122,1,1,"""SAI""",1,2019-09-30T11:11:05.407-06:00,2021-11-26T10:15:04.596-07:00
0x09cabec1ead1c0ba254b09efb3ee13841712be14,13,1,1,"""SAI""",1,2019-09-30T11:09:03.725-06:00,2021-11-26T10:18:38.991-07:00
0xfa2f392997e0df2c752fceb6b07a823a0c178eb2,40,50,50,"""SAI""",50,2019-09-30T11:09:02.313-06:00,2021-11-26T20:45:31.603-07:00
0x7adbb58202e87a669f3925d39bd82fd24f9be827,122,5,5,"""SAI""",4.75,2019-09-30T11:08:38.424-06:00,2021-11-26T20:26:59.751-07:00
0x0cc1e57a418d5e0f97210f3efffadd01185fef71,130,10,10,"""SAI""",9.5,2019-09-30T11:05:51.384-06:00,2021-11-26T13:28:55.544-07:00
0xc02894ff1a8ff2e1bc4b84d05add10cffef66497,23,1,1,"""SAI""",1,2019-09-30T11:05:43.882-06:00,2021-11-26T13:28:49.494-07:00
0xc02894ff1a8ff2e1bc4b84d05add10cffef66497,17,1,1,"""SAI""",1,2019-09-30T11:04:33.194-06:00,2021-11-26T20:14:24.999-07:00
0x0cc1e57a418d5e0f97210f3efffadd01185fef71,40,10,10,"""SAI""",10,2019-09-30T11:04:27.102-06:00,2021-11-26T20:26:59.867-07:00
0xc02894ff1a8ff2e1bc4b84d05add10cffef66497,79,1,1,"""SAI""",1,2019-09-30T11:04:08.840-06:00,2021-11-26T13:29:58.545-07:00
0xb1690c08e213a35ed9bab7b318de14420fb57d8c,48,50,50,"""SAI""",50,2019-09-30T11:03:52.907-06:00,2021-11-26T13:29:44.047-07:00
0xc02894ff1a8ff2e1bc4b84d05add10cffef66497,137,1,1,"""SAI""",1,2019-09-30T11:03:30.642-06:00,2021-11-26T13:28:54.769-07:00
0x7adbb58202e87a669f3925d39bd82fd24f9be827,122,5,5,"""SAI""",4.75,2019-09-30T11:01:47.344-06:00,2021-11-26T10:15:05.170-07:00
0x0cc1e57a418d5e0f97210f3efffadd01185fef71,122,10,10,"""SAI""",9.5,2019-09-30T11:01:18.085-06:00,2021-11-26T19:00:43.136-07:00
0x09cabec1ead1c0ba254b09efb3ee13841712be14,122,1,1,"""SAI""",1,2019-09-30T11:00:50.630-06:00,2021-11-26T20:45:32.176-07:00
0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,20,1,1,"""SAI""",1,2019-09-30T10:59:08.597-06:00,2021-11-26T20:36:00.489-07:00
0xc02894ff1a8ff2e1bc4b84d05add10cffef66497,13,1,1,"""SAI""",1,2019-09-30T10:58:50.555-06:00,2021-11-26T13:29:48.872-07:00
0xbd991d809d376e7b443ae8c32f64e80abf286ab5,25,1,1,"""SAI""",1,2019-09-30T10:58:13.998-06:00,2021-11-26T13:28:53.943-07:00
0xd2840757b0def8fbc2a7dc990cef75975c2d3f0e,86,1,1,"""SAI""",1,2019-09-30T10:57:39.532-06:00,2021-11-26T22:29:47.653-07:00
0xc02894ff1a8ff2e1bc4b84d05add10cffef66497,200,1.5,1.5,"""SAI""",1.5,2019-09-30T10:56:53.376-06:00,2021-11-26T20:25:57.273-07:00
0xc02894ff1a8ff2e1bc4b84d05add10cffef66497,24,1,1,"""SAI""",1,2019-09-30T10:55:50.653-06:00,2021-11-26T20:27:09.017-07:00
0x09cabec1ead1c0ba254b09efb3ee13841712be14,200,1,1,"""SAI""",1,2019-09-30T10:55:26.933-06:00,2021-11-26T10:19:00.816-07:00
0xd2840757b0def8fbc2a7dc990cef75975c2d3f0e,653,1,1,"""SAI""",0.95,2019-09-30T10:54:49.880-06:00,2021-11-26T13:28:47.801-07:00
0x6c3942b383bc3d0efd3f36efa1cbe7c8e12c8a2b,200,2,2,"""SAI""",1.9,2019-09-30T10:53:11.244-06:00,2021-11-26T19:01:38.730-07:00
0x564286362092d8e7936f0549571a803b203aaced,48,10,10,"""SAI""",10,2019-09-30T10:52:29.811-06:00,2021-11-26T13:28:48.254-07:00
0x09cabec1ead1c0ba254b09efb3ee13841712be14,25,1,1,"""SAI""",1,2019-09-30T10:52:24.066-06:00,2021-11-26T13:28:49.109-07:00
0xc02894ff1a8ff2e1bc4b84d05add10cffef66497,40,1,1,"""SAI""",1,2019-09-30T10:52:18.692-06:00,2021-11-26T11:05:32.608-07:00
0xc02894ff1a8ff2e1bc4b84d05add10cffef66497,25,1,1,"""SAI""",1,2019-09-30T10:50:05.236-06:00,2021-11-26T10:57:30.069-07:00
0xac971d8554e0b25c8372e51fa75a6953cf2a470d,200,20,20,"""SAI""",19,2019-09-30T10:49:29.916-06:00,2021-11-26T19:12:27.700-07:00
0x09cabec1ead1c0ba254b09efb3ee13841712be14,24,1,1,"""SAI""",1,2019-09-30T10:48:39.938-06:00,2021-11-26T10:16:24.986-07:00
0xd2840757b0def8fbc2a7dc990cef75975c2d3f0e,200,1,1,"""SAI""",0.95,2019-09-30T10:48:18.516-06:00,2021-11-26T20:25:56.731-07:00
0xd2840757b0def8fbc2a7dc990cef75975c2d3f0e,122,2,2,"""SAI""",1.9,2019-09-30T10:46:11.537-06:00,2021-11-26T20:27:08.442-07:00
0x6c3942b383bc3d0efd3f36efa1cbe7c8e12c8a2b,39,2,2,"""SAI""",2,2019-09-30T10:45:57.957-06:00,2021-11-26T20:26:24.353-07:00
0x564286362092d8e7936f0549571a803b203aaced,120,10,10,"""SAI""",9.5,2019-09-30T10:45:27.198-06:00,2021-11-26T13:28:41.526-07:00
0xdc7aa225964267c7e0efb35f4931426209e90312,40,8,8,"""SAI""",8,2019-09-30T10:44:19.709-06:00,2021-11-26T13:30:04.173-07:00
0x564286362092d8e7936f0549571a803b203aaced,200,10,10,"""SAI""",9.5,2019-09-30T10:43:24.597-06:00,2021-11-26T20:35:59.942-07:00
0x564286362092d8e7936f0549571a803b203aaced,25,10,10,"""SAI""",10,2019-09-30T10:42:47.386-06:00,2021-11-26T20:27:00.793-07:00
0x09cabec1ead1c0ba254b09efb3ee13841712be14,79,1,1,"""SAI""",1,2019-09-30T10:42:26.355-06:00,2021-11-26T10:15:04.729-07:00
0xdc7aa225964267c7e0efb35f4931426209e90312,137,10,10,"""SAI""",9.5,2019-09-30T10:41:56.333-06:00,2021-11-26T22:40:10.824-07:00
0x564286362092d8e7936f0549571a803b203aaced,24,10,10,"""SAI""",10,2019-09-30T10:41:46.274-06:00,2021-11-26T13:28:46.532-07:00
0xe65d8aaf34cb91087d1598e0a15b582f57f217d9,329,1,1,"""SAI""",1,2019-09-30T10:40:49.425-06:00,2021-11-26T10:16:32.454-07:00
0x6c3942b383bc3d0efd3f36efa1cbe7c8e12c8a2b,519,2,2,"""SAI""",1.9,2019-09-30T10:40:33.079-06:00,2021-11-26T20:25:56.671-07:00
0x564286362092d8e7936f0549571a803b203aaced,122,10,10,"""SAI""",9.5,2019-09-30T10:40:01.536-06:00,2021-11-26T10:16:20.555-07:00
0x09cabec1ead1c0ba254b09efb3ee13841712be14,20,1,1,"""SAI""",1,2019-09-30T10:39:19.734-06:00,2021-11-26T10:15:04.488-07:00
0x2947f98c42597966a0ec25e92843c09ac17fbaa7,183,10,10,"""SAI""",10,2019-09-30T10:39:14.019-06:00,2021-11-26T20:27:06.117-07:00
0xdc7aa225964267c7e0efb35f4931426209e90312,25,5,5,"""SAI""",5,2019-09-30T10:38:58.286-06:00,2021-11-26T19:25:21.737-07:00
0x09cabec1ead1c0ba254b09efb3ee13841712be14,40,1,1,"""SAI""",1,2019-09-30T10:38:47.650-06:00,2021-11-26T13:28:40.727-07:00
0xc92d76e01bd4e7ce25819c94fc6c3aea7b2cd155,86,100,100,"""SAI""",100,2019-09-30T10:38:44.807-06:00,2021-11-26T13:28:34.414-07:00
0x09cabec1ead1c0ba254b09efb3ee13841712be14,24,1,1,"""SAI""",1,2019-09-30T10:37:30.881-06:00,2021-11-26T13:29:41.662-07:00
0xdc7aa225964267c7e0efb35f4931426209e90312,122,5,5,"""SAI""",4.75,2019-09-30T10:37:16.985-06:00,2021-11-26T13:28:41.973-07:00
0x2947f98c42597966a0ec25e92843c09ac17fbaa7,183,10,10,"""SAI""",10,2019-09-30T10:36:27.876-06:00,2021-11-26T13:29:35.341-07:00
0x09cabec1ead1c0ba254b09efb3ee13841712be14,122,1,1,"""SAI""",1,2019-09-30T10:35:20.697-06:00,2021-11-26T13:28:40.181-07:00
0xc92d76e01bd4e7ce25819c94fc6c3aea7b2cd155,132,100,100,"""SAI""",100,2019-09-30T10:34:37.205-06:00,2021-11-26T10:57:56.394-07:00
0xe65d8aaf34cb91087d1598e0a15b582f57f217d9,16,1,1,"""SAI""",1,2019-09-30T10:34:36.061-06:00,2021-11-26T11:01:20.444-07:00
0x2947f98c42597966a0ec25e92843c09ac17fbaa7,132,10,10,"""SAI""",9.5,2019-09-30T10:33:54.946-06:00,2021-11-26T19:25:21.605-07:00
0x00de4b13153673bcae2616b67bf822500d325fc3,65,525,525,"""SAI""",525,2019-09-30T10:29:29.870-06:00,2021-11-26T11:50:53.989-07:00
0xe65d8aaf34cb91087d1598e0a15b582f57f217d9,200,1,1,"""SAI""",0.95,2019-09-30T10:22:30.638-06:00,2021-11-26T20:37:07.809-07:00
0x6c3942b383bc3d0efd3f36efa1cbe7c8e12c8a2b,24,2,2,"""SAI""",2,2019-09-30T10:19:53.214-06:00,2021-11-26T20:27:05.733-07:00
0x4d4966e3f88c86b5813f186db4592184a72847f9,122,20,20,"""SAI""",19,2019-09-30T10:09:35.858-06:00,2021-11-26T13:28:34.667-07:00
0xa2881a90bf33f03e7a3f803765cd2ed5c8928dfb,303,10,10,"""SAI""",9.5,2019-09-30T10:08:10.159-06:00,2021-11-26T20:14:14.461-07:00
0x98ecf84ac50aa3c090f88b04676babc296d03527,200,5,5,"""SAI""",4.75,2019-09-30T10:01:24.211-06:00,2021-11-26T13:29:27.904-07:00
0xb21a83971ddd75dbb5ea414851cb86e73ad931f7,22,1,1,"""SAI""",1,2019-09-30T09:58:23.696-06:00,2021-11-26T13:28:33.589-07:00
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,122,5,5,"""SAI""",4.75,2019-09-30T09:56:49.455-06:00,2021-11-26T13:28:32.736-07:00
0xd5524179cb7ae012f5b642c1d6d700bbaa76b96b,122,1,1,"""SAI""",1,2019-09-30T09:56:03.967-06:00,2021-11-26T11:50:53.621-07:00
0xd5524179cb7ae012f5b642c1d6d700bbaa76b96b,79,1,1,"""SAI""",1,2019-09-30T09:53:36.110-06:00,2021-11-26T20:45:32.369-07:00
0xb21a83971ddd75dbb5ea414851cb86e73ad931f7,122,2,2,"""SAI""",1.9,2019-09-30T09:50:58.673-06:00,2021-11-26T10:57:56.982-07:00
0xd5524179cb7ae012f5b642c1d6d700bbaa76b96b,25,1,1,"""SAI""",1,2019-09-30T09:50:07.101-06:00,2021-11-26T10:19:00.682-07:00
0xd5524179cb7ae012f5b642c1d6d700bbaa76b96b,24,1,1,"""SAI""",1,2019-09-30T09:46:35.287-06:00,2021-11-26T20:27:02.082-07:00
0x09cabec1ead1c0ba254b09efb3ee13841712be14,25,100,100,"""SAI""",100,2019-09-30T09:39:41.571-06:00,2021-11-26T10:18:44.716-07:00
0x31a240648e2baf4f9f17225987f6f53fceb1699a,24,10,10,"""SAI""",10,2019-09-30T09:33:14.803-06:00,2021-11-26T13:28:32.374-07:00
0xd0902dc2a5c5c721bd0d7421f650c1af7d9da992,25,5,5,"""SAI""",5,2019-09-30T09:30:52.699-06:00,2021-11-26T11:50:54.437-07:00
0xd0902dc2a5c5c721bd0d7421f650c1af7d9da992,25,5,5,"""SAI""",5,2019-09-30T09:30:35.020-06:00,2021-11-26T13:28:39.268-07:00
0x31a240648e2baf4f9f17225987f6f53fceb1699a,25,1,1,"""SAI""",1,2019-09-30T09:28:26.263-06:00,2021-11-26T10:51:17.379-07:00
0x7f9a36a164b8010d2750e4cdccd65c3b5204897a,200,20,20,"""SAI""",20,2019-09-30T09:28:12.631-06:00,2021-11-26T19:01:14.362-07:00
0x7f9a36a164b8010d2750e4cdccd65c3b5204897a,519,20,20,"""SAI""",20,2019-09-30T09:27:43.223-06:00,2021-11-26T10:16:24.873-07:00
0x09cabec1ead1c0ba254b09efb3ee13841712be14,200,0.95,0.95,"""SAI""",0.9,2019-09-30T09:26:09.211-06:00,2021-11-26T22:40:10.887-07:00
0x7f9a36a164b8010d2750e4cdccd65c3b5204897a,653,20,20,"""SAI""",20,2019-09-30T09:25:22.892-06:00,2021-11-26T19:01:39.583-07:00
0x7f9a36a164b8010d2750e4cdccd65c3b5204897a,37,20,20,"""SAI""",20,2019-09-30T09:24:16.348-06:00,2021-11-26T19:00:43.023-07:00
0x7f9a36a164b8010d2750e4cdccd65c3b5204897a,141,20,20,"""SAI""",20,2019-09-30T09:23:42.540-06:00,2021-11-26T22:18:28.119-07:00
0xd4240987d6f92b06c8b5068b1e4006a97c47392b,138,1,1,"""SAI""",0.95,2019-09-30T09:17:23.950-06:00,2021-11-26T20:35:59.884-07:00
0x09cabec1ead1c0ba254b09efb3ee13841712be14,66,50,50,"""SAI""",50,2019-09-30T09:10:54.808-06:00,2021-11-26T22:18:28.036-07:00
0x09cabec1ead1c0ba254b09efb3ee13841712be14,107,50,50,"""SAI""",50,2019-09-30T09:06:28.652-06:00,2021-11-26T20:26:26.221-07:00
0x65bf64ff5f51272f729bdcd7acfb00677ced86cd,40,1,1,"""SAI""",1,2019-09-30T09:03:35.427-06:00,2021-11-26T11:28:39.364-07:00
0x3eff4434708128babca34714f5ec97da5a98c621,79,1,1,"""SAI""",1,2019-09-30T09:00:54.787-06:00,2021-11-26T20:25:57.204-07:00
0xce0441d26f970081cd906b53725c36551f1c7d20,200,10,10,"""SAI""",9.5,2019-09-30T08:59:58.603-06:00,2021-11-26T10:16:25.933-07:00
0xea6457dea80349063ca9ebefa450e8c4637e33a2,48,1,1,"""SAI""",1,2019-09-30T08:58:21.434-06:00,2021-11-26T20:25:56.185-07:00
0x3eff4434708128babca34714f5ec97da5a98c621,16,5,5,"""SAI""",5,2019-09-30T08:57:55.731-06:00,2021-11-26T19:25:21.676-07:00
0x3eff4434708128babca34714f5ec97da5a98c621,80,1,1,"""SAI""",1,2019-09-30T08:56:15.798-06:00,2021-11-26T20:26:14.227-07:00
0x3eff4434708128babca34714f5ec97da5a98c621,24,5,5,"""SAI""",5,2019-09-30T08:51:38.628-06:00,2021-11-26T20:27:05.350-07:00
0xa2881a90bf33f03e7a3f803765cd2ed5c8928dfb,303,20,20,"""SAI""",19,2019-09-30T08:49:43.845-06:00,2021-11-26T22:18:27.976-07:00
0x77f4a387057124e58aa24d3927262aa6f4f05449,130,5,5,"""SAI""",4.75,2019-09-30T08:47:14.899-06:00,2021-11-26T19:12:37.668-07:00
0x65bf64ff5f51272f729bdcd7acfb00677ced86cd,80,5,5,"""SAI""",5,2019-09-30T08:46:03.523-06:00,2021-11-26T20:26:08.125-07:00
0x719972f2f10d8cd7101dd7b3136954e57e4879d0,519,1,1,"""SAI""",0.95,2019-09-30T08:45:32.676-06:00,2021-11-26T20:27:01.436-07:00
0xced608aa29bb92185d9b6340adcbfa263dae075b,36,5,5,"""SAI""",5,2019-09-30T08:45:22.331-06:00,2021-11-26T13:28:27.271-07:00
0xea6457dea80349063ca9ebefa450e8c4637e33a2,65,1,1,"""SAI""",1,2019-09-30T08:44:20.024-06:00,2021-11-26T13:28:26.030-07:00
0xd277a99c0d08ded3bdb253024bff81e41496465c,40,1,1,"""SAI""",1,2019-09-30T08:43:57.820-06:00,2021-11-26T13:29:05.201-07:00
0x65bf64ff5f51272f729bdcd7acfb00677ced86cd,24,5,5,"""SAI""",5,2019-09-30T08:42:29.172-06:00,2021-11-26T10:16:56.596-07:00
0x719972f2f10d8cd7101dd7b3136954e57e4879d0,122,1,1,"""SAI""",0.95,2019-09-30T08:42:09.734-06:00,2021-11-26T20:45:32.778-07:00
0x65bf64ff5f51272f729bdcd7acfb00677ced86cd,25,5,5,"""SAI""",5,2019-09-30T08:40:56.929-06:00,2021-11-26T10:16:45.193-07:00
0xec94597e6f81b278d22020f0523b266536b2d495,25,20,20,"""SAI""",20,2019-09-30T08:40:36.417-06:00,2021-11-26T20:42:53.108-07:00
0xced608aa29bb92185d9b6340adcbfa263dae075b,519,5,5,"""SAI""",4.75,2019-09-30T08:39:01.939-06:00,2021-11-26T10:16:24.781-07:00
0x09cabec1ead1c0ba254b09efb3ee13841712be14,17,1,1,"""SAI""",1,2019-09-30T08:37:33.001-06:00,2021-11-26T19:01:08.876-07:00
0x09cabec1ead1c0ba254b09efb3ee13841712be14,36,1,1,"""SAI""",1,2019-09-30T08:33:19.090-06:00,2021-11-26T20:25:56.245-07:00
0xea6457dea80349063ca9ebefa450e8c4637e33a2,200,1,1,"""SAI""",0.99,2019-09-30T08:32:22.708-06:00,2021-11-26T11:50:55.187-07:00
0x09cabec1ead1c0ba254b09efb3ee13841712be14,25,1,1,"""SAI""",1,2019-09-30T08:30:46.616-06:00,2021-11-26T20:26:14.353-07:00
0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,89,1,1,"""SAI""",1,2019-09-30T08:29:45.163-06:00,2021-11-26T13:28:20.306-07:00
0x2e2faf58bc1d7b445950432c7f30140425fd83d1,139,1,1,"""SAI""",0.95,2019-09-30T08:29:34.168-06:00,2021-11-26T20:27:00.675-07:00
0x09cabec1ead1c0ba254b09efb3ee13841712be14,24,1,1,"""SAI""",1,2019-09-30T08:28:53.352-06:00,2021-11-26T13:29:04.427-07:00
0xea6457dea80349063ca9ebefa450e8c4637e33a2,122,1,1,"""SAI""",0.99,2019-09-30T08:28:10.574-06:00,2021-11-26T19:01:08.470-07:00
0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,125,1,1,"""SAI""",0.9,2019-09-30T08:27:52.672-06:00,2021-11-26T19:25:21.799-07:00
0x2a1530c4c41db0b0b2bb646cb5eb1a67b7158667,48,1,1,"""SAI""",1,2019-09-30T08:24:38.618-06:00,2021-11-26T13:28:20.996-07:00
0x2a1530c4c41db0b0b2bb646cb5eb1a67b7158667,122,5,5,"""SAI""",4.75,2019-09-30T08:23:37.750-06:00,2021-11-26T20:11:25.634-07:00
0xb091de8e41a2def1877eddeb700357149b704eba,48,2,2,"""SAI""",2,2019-09-30T08:21:27.528-06:00,2021-11-26T10:16:49.266-07:00
0xb091de8e41a2def1877eddeb700357149b704eba,303,2,2,"""SAI""",1.9,2019-09-30T08:20:14.820-06:00,2021-11-26T20:26:25.691-07:00
0x65bf64ff5f51272f729bdcd7acfb00677ced86cd,79,10,10,"""SAI""",10,2019-09-30T08:19:16.319-06:00,2021-11-26T19:01:14.250-07:00
0x558f2c542256add825efbe153bfc379aaaeee7f8,303,5,5,"""SAI""",5,2019-09-30T08:19:00.400-06:00,2021-11-26T13:28:20.026-07:00
0x09cabec1ead1c0ba254b09efb3ee13841712be14,40,1,1,"""SAI""",1,2019-09-30T08:18:31.359-06:00,2021-11-26T22:18:18.661-07:00
0xb091de8e41a2def1877eddeb700357149b704eba,126,2,2,"""SAI""",1.9,2019-09-30T08:18:28.450-06:00,2021-11-26T13:29:13.924-07:00
0xa5025faba6e70b84f74e9b1113e5f7f4e7f4859f,24,1,1,"""SAI""",1,2019-09-30T08:16:17.194-06:00,2021-11-26T11:50:55.092-07:00
0xced608aa29bb92185d9b6340adcbfa263dae075b,125,5,5,"""SAI""",4.75,2019-09-30T08:08:00.118-06:00,2021-11-26T13:27:27.090-07:00
0xea6457dea80349063ca9ebefa450e8c4637e33a2,40,1,1,"""SAI""",1,2019-09-30T08:07:14.195-06:00,2021-11-26T11:50:54.980-07:00
0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,653,1,1,"""SAI""",0.9,2019-09-30T08:06:48.308-06:00,2021-11-26T11:50:54.850-07:00
0xe499657190d515119077af5d64f44b6f850baea5,80,1,1,"""SAI""",1,2019-09-30T08:06:19.213-06:00,2021-11-26T19:25:21.858-07:00
0x09cabec1ead1c0ba254b09efb3ee13841712be14,89,50,50,"""SAI""",50,2019-09-30T08:05:29.444-06:00,2021-11-26T11:04:56.297-07:00
0xb091de8e41a2def1877eddeb700357149b704eba,130,2,2,"""SAI""",1.9,2019-09-30T08:04:14.719-06:00,2021-11-26T21:59:37.558-07:00
0x09cabec1ead1c0ba254b09efb3ee13841712be14,16,50,50,"""SAI""",50,2019-09-30T08:02:27.720-06:00,2021-11-26T22:18:25.317-07:00
0xb1690c08e213a35ed9bab7b318de14420fb57d8c,40,5,5,"""SAI""",5,2019-09-30T08:00:19.130-06:00,2021-11-26T20:20:15.889-07:00
0xced608aa29bb92185d9b6340adcbfa263dae075b,274,5,5,"""SAI""",4.75,2019-09-30T07:59:58.618-06:00,2021-11-26T20:11:25.689-07:00
0x745daa146934b27e3f0b6bff1a6e36b9b90fb131,37,1,1,"""SAI""",1,2019-09-30T07:59:25.594-06:00,2021-11-26T19:01:16.038-07:00
0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,80,1,1,"""SAI""",1,2019-09-30T07:58:24.600-06:00,2021-11-26T13:28:12.825-07:00
0xea6457dea80349063ca9ebefa450e8c4637e33a2,22,1,1,"""SAI""",1,2019-09-30T07:58:03.941-06:00,2021-11-26T22:18:23.661-07:00
0x745daa146934b27e3f0b6bff1a6e36b9b90fb131,24,1,1,"""SAI""",1,2019-09-30T07:57:15.111-06:00,2021-11-26T10:16:26.649-07:00
0x5d864785dce52b839c580ad8ced47ba36b90ea11,122,5,5,"""SAI""",4.75,2019-09-30T07:53:38.997-06:00,2021-11-26T13:29:02.995-07:00
0x0eab74d45feefd4e31280494780c4dda7966ddc0,137,550,550,"""SAI""",550,2019-09-30T07:50:17.807-06:00,2021-11-26T22:18:27.919-07:00
0xcf4301f7f4315e98b6ecdc5df67d18f68c1e7720,519,5,5,"""SAI""",4.75,2019-09-30T07:48:41.447-06:00,2021-11-26T22:18:23.743-07:00
0xcf4301f7f4315e98b6ecdc5df67d18f68c1e7720,122,5,5,"""SAI""",4.75,2019-09-30T07:47:33.570-06:00,2021-11-26T20:27:08.545-07:00
0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,25,1,1,"""SAI""",1,2019-09-30T07:46:31.209-06:00,2021-11-26T10:19:00.545-07:00
0xcf4301f7f4315e98b6ecdc5df67d18f68c1e7720,24,5,5,"""SAI""",5,2019-09-30T07:46:01.519-06:00,2021-11-26T10:18:49.354-07:00
0x2da5d596bdb9fea69113888823168495715425a3,519,5,5,"""SAI""",4.75,2019-09-30T07:44:16.781-06:00,2021-11-26T11:05:43.665-07:00
0xcf4301f7f4315e98b6ecdc5df67d18f68c1e7720,40,5,5,"""SAI""",5,2019-09-30T07:43:48.971-06:00,2021-11-26T10:15:04.372-07:00
0x8b7fb0dda3ae26426ff8839d6a963a99b09eec80,139,10,10,"""SAI""",9.5,2019-09-30T07:43:43.949-06:00,2021-11-26T19:15:14.645-07:00
0x8b7fb0dda3ae26426ff8839d6a963a99b09eec80,29,10,10,"""SAI""",10,2019-09-30T07:42:59.619-06:00,2021-11-26T10:58:35.436-07:00
0x2da5d596bdb9fea69113888823168495715425a3,200,5,5,"""SAI""",4.75,2019-09-30T07:42:41.301-06:00,2021-11-26T22:40:10.753-07:00
0x8b7fb0dda3ae26426ff8839d6a963a99b09eec80,125,10,10,"""SAI""",9.5,2019-09-30T07:42:18.647-06:00,2021-11-26T20:27:01.155-07:00
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,29,5,5,"""SAI""",5,2019-09-30T07:42:10.985-06:00,2021-11-26T11:50:56.051-07:00
0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,79,1,1,"""SAI""",1,2019-09-30T07:41:52.964-06:00,2021-11-26T20:36:00.972-07:00
0x8b7fb0dda3ae26426ff8839d6a963a99b09eec80,519,10,10,"""SAI""",9.5,2019-09-30T07:41:35.509-06:00,2021-11-26T13:29:13.116-07:00
0x2da5d596bdb9fea69113888823168495715425a3,37,5,5,"""SAI""",5,2019-09-30T07:40:45.396-06:00,2021-11-26T20:26:26.727-07:00
0x8b7fb0dda3ae26426ff8839d6a963a99b09eec80,130,10,10,"""SAI""",9.5,2019-09-30T07:40:38.832-06:00,2021-11-26T10:16:51.103-07:00
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,653,5,5,"""SAI""",4.75,2019-09-30T07:38:15.276-06:00,2021-11-26T10:14:35.473-07:00
0xbe298fa6e1cb7fe0e0e96f52ea0b97fb350ee423,130,2,2,"""SAI""",1.9,2019-09-30T07:37:44.108-06:00,2021-11-26T10:14:35.111-07:00
0x833eb424ac8277b80a762605bd91550da9fb981c,25,1,1,"""SAI""",1,2019-09-30T07:35:42.706-06:00,2021-11-26T20:26:24.664-07:00
0x833eb424ac8277b80a762605bd91550da9fb981c,39,1,1,"""SAI""",1,2019-09-30T07:34:59.909-06:00,2021-11-26T13:28:11.442-07:00
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,39,5,5,"""SAI""",5,2019-09-30T07:34:43.695-06:00,2021-11-26T11:50:55.811-07:00
